Station,Entry-Weekday,Entry-Saturday,Entry-Sunday,Exit-Weekday,Exit-Saturday,Exit-Sunday,Annual-e-and-e-million,Year,Entry-Weekend,Exit-Weekend,Weekend-Weekday,Latitude,Longitude,Zones,Zone,Connections
Latimer Road,3737.0,1875,1387,3575.0,1635,1327,2.192582,2013,1631.0,1481.0,0.2985418265541059,51.5139581,-0.21745966600000002,2,2,"{'Circle', 'Hammersmith and City'}"
Latimer Road,3308.0,1553,1026,3190.0,1312,971,1.910797,2012,1289.5,1141.5,0.27225893157128456,51.5139581,-0.21745966600000002,2,2,"{'Circle', 'Hammersmith and City'}"
Latimer Road,2878.0,1607,956,2800.0,1450,861,1.702701,2011,1281.5,1155.5,0.30030807147258165,51.5139581,-0.21745966600000002,2,2,"{'Circle', 'Hammersmith and City'}"
Latimer Road,3436.0,1551,1166,3333.0,1395,1111,2.000092,2010,1358.5,1253.0,0.2783966739512819,51.5139581,-0.21745966600000002,2,2,"{'Circle', 'Hammersmith and City'}"
Leicester Square,49948.0,71173,41846,47341.0,69316,39694,36.730405,2017,56509.5,54505.0,0.5329459178554369,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leicester Square,51298.0,74930,44066,47806.0,73228,41801,37.843681,2016,59498.0,57514.5,0.5414325144077384,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leicester Square,58943.0,88890,54688,53914.0,85601,49034,43.745951,2015,71789.0,67317.5,0.5520898860350805,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leicester Square,57907.0,89915,54607,53482.0,85056,47675,43.314547,2014,72261.0,66365.5,0.5544716227593889,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leicester Square,53186.0,76347,41370,49597.0,74601,39025,38.5967,2013,58858.5,56813.0,0.5294992778816642,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leicester Square,50622.0,80989,43586,49380.0,78269,39976,38.51208,2012,62287.5,59122.5,0.5483442631835673,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leicester Square,53002.0,67564,37470,54956.0,68479,36972,38.779688,2011,52517.0,52725.5,0.4936315815394429,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leicester Square,50897.0,66616,36204,50512.0,68382,36028,36.938061,2010,51410.0,52205.0,0.5053798579678477,51.51129118,-0.128242148,1,1,"{'Northern', 'Piccadilly'}"
Leyton,20416.0,17743,12375,20276.0,15780,11901,13.470556,2017,15059.0,13840.5,0.4152734170121351,51.55813227,-0.006465332,3,3,{'Central'}
Leyton,21677.0,19172,13270,21591.0,16313,12816,14.331098,2016,16221.0,14564.5,0.415719716151161,51.55813227,-0.006465332,3,3,{'Central'}
Leyton,21859.0,19565,13504,21672.0,15741,12890,14.406501,2015,16534.5,14315.5,0.4147564566219868,51.55813227,-0.006465332,3,3,{'Central'}
Leyton,21676.0,18289,12615,20989.0,16288,12385,14.067249,2014,15452.0,14336.5,0.411139558475436,51.55813227,-0.006465332,3,3,{'Central'}
Leyton,21386.0,16763,11616,20409.0,14430,11016,13.531459,2013,14189.5,12723.0,0.39169668522359274,51.55813227,-0.006465332,3,3,{'Central'}
Leyton,20031.0,16533,11510,19306.0,13863,10920,12.856223,2012,14021.5,12391.5,0.4017186311787072,51.55813227,-0.006465332,3,3,{'Central'}
Leyton,20552.0,17779,12078,19477.0,16050,11701,13.289406,2011,14928.5,13875.5,0.4184620748768759,51.55813227,-0.006465332,3,3,{'Central'}
Leyton,19895.0,15937,11015,18521.0,14302,10537,12.563244,2010,13476.0,12419.5,0.40265737854038547,51.55813227,-0.006465332,3,3,{'Central'}
Leytonstone,17433.0,12923,8810,16820.0,12061,8660,10.995907,2017,10866.5,10360.5,0.382606344628695,51.56852229,0.009140452,"3,4",4,{'Central'}
Leytonstone,17792.0,13416,9116,17335.0,12471,8980,11.300919,2016,11266.0,10725.5,0.3850153627983928,51.56852229,0.009140452,"3,4",4,{'Central'}
Leytonstone,17702.0,13410,9372,17075.0,12573,9188,11.244737,2015,11391.0,10880.5,0.3903958912153694,51.56852229,0.009140452,"3,4",4,{'Central'}
Leytonstone,17374.0,12905,8717,17052.0,12223,8878,11.054539,2014,10811.0,10550.5,0.3829083576069908,51.56852229,0.009140452,"3,4",4,{'Central'}
Leytonstone,16709.0,12004,8065,15927.0,10872,7742,10.379073,2013,10034.5,9307.0,0.3721129334808331,51.56852229,0.009140452,"3,4",4,{'Central'}
Leytonstone,16164.0,11738,8099,15495.0,10603,7687,10.102833,2012,9918.5,9145.0,0.37583912464882446,51.56852229,0.009140452,"3,4",4,{'Central'}
Leytonstone,16496.0,12726,8520,15883.0,11624,8340,10.452827,2011,10623.0,9982.0,0.38889098595802507,51.56852229,0.009140452,"3,4",4,{'Central'}
Leytonstone,15751.0,11330,7434,15146.0,10121,7182,9.794737,2010,9382.0,8651.5,0.3685533562910659,51.56852229,0.009140452,"3,4",4,{'Central'}
Liverpool Street,112437.0,56259,42894,111688.0,60262,41470,67.740193,2017,49576.5,50866.0,0.309465673550186,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
Liverpool Street,114113.0,67091,56846,112637.0,67532,65969,71.614231,2016,61968.5,66750.5,0.36211033873558596,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
Liverpool Street,115738.0,65331,56846,118058.0,66445,66113,73.257321,2015,61088.5,66279.0,0.3526588373409827,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
Liverpool Street,113595.0,67751,57580,119957.0,69975,68031,73.661457,2014,62665.5,69003.0,0.3605178241637586,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
Liverpool Street,107083.0,60220,51082,110510.0,61484,59324,67.893591,2013,55651.0,60404.0,0.34783664220975397,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
Liverpool Street,102586.0,51748,48596,105404.0,52274,56558,64.2347,2012,50172.0,54416.0,0.3345980843181542,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
Liverpool Street,104252.0,50855,41623,107346.0,50869,40095,63.645304,2011,46239.0,45482.0,0.30239121189243007,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
Liverpool Street,103345.0,53742,39574,104093.0,53585,39385,62.721399,2010,46658.0,46485.0,0.3098765391026046,51.51759826,-0.08224962200000001,1,1,"{'Central', 'Hammersmith and City', 'Greater Anglia', 'Circle', 'Metropolitan', 'Overground', 'C2C', 'TfL Rail'}"
London Bridge,113606.0,78569,45408,107048.0,75800,42694,69.050668,2017,61988.5,59247.0,0.3546043385362815,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
London Bridge,119133.0,82638,47882,105904.0,78190,44292,70.735683,2016,65260.0,61241.0,0.3598501442233841,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
London Bridge,115478.0,86367,54213,109518.0,82780,51631,71.964428,2015,70290.0,67205.5,0.3793068251255547,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
London Bridge,116460.0,93996,57674,115763.0,90158,55008,74.976665,2014,75835.0,72583.0,0.38991595755580716,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
London Bridge,112634.0,81268,53203,106801.0,76551,51218,69.884482,2013,67235.5,63884.5,0.374035458059363,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
London Bridge,107944.0,80397,47723,102917.0,77480,47154,67.15518,2012,64060.0,62317.0,0.37474128063859946,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
London Bridge,103067.0,78259,50067,101013.0,74978,48979,65.444278,2011,64163.0,61978.5,0.38199057299418726,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
London Bridge,98519.0,68360,41224,95148.0,65880,40281,60.787026,2010,54792.0,53080.5,0.3577392016634637,51.50467435,-0.086005598,1,1,"{'Southeastern', 'Jubilee', 'Northern', 'Southern', 'Thameslink'}"
Loughton,5830.0,3837,2098,5817.0,3635,2116,3.583861,2017,2967.5,2875.5,0.3340766152086907,51.64157048,0.055279079,6,6,{'Central'}
Loughton,5599.0,3725,1969,5616.0,3510,2019,3.448907,2016,2847.0,2764.5,0.3334918135084539,51.64157048,0.055279079,6,6,{'Central'}
Loughton,5342.0,3371,1885,5371.0,3157,1892,3.272688,2015,2628.0,2524.5,0.3247612744634584,51.64157048,0.055279079,6,6,{'Central'}
Loughton,5343.0,2998,1594,5547.0,2921,1668,3.255416,2014,2296.0,2294.5,0.29653434966570846,51.64157048,0.055279079,6,6,{'Central'}
Loughton,5241.0,3039,1580,5294.0,2993,1595,3.166344,2013,2309.5,2294.0,0.30409221521286783,51.64157048,0.055279079,6,6,{'Central'}
Loughton,4949.0,3074,1596,5006.0,2874,1605,3.01677,2012,2335.0,2239.5,0.31484221755738323,51.64157048,0.055279079,6,6,{'Central'}
Loughton,4851.0,3125,1585,5000.0,3014,1603,2.999623,2011,2355.0,2308.5,0.3212993902649075,51.64157048,0.055279079,6,6,{'Central'}
Loughton,4528.0,2763,1444,4605.0,2669,1467,2.764862,2010,2103.5,2068.0,0.31354053139915067,51.64157048,0.055279079,6,6,{'Central'}
Maida Vale,5434.0,3803,2676,4864.0,3331,2587,3.286879,2017,3239.5,2959.0,0.37574637044221504,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Maida Vale,5565.0,4086,2836,5047.0,3546,2713,3.409091,2016,3461.0,3129.5,0.38311291963377414,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Maida Vale,5557.0,4132,2822,4940.0,3569,2713,3.382758,2015,3477.0,3141.0,0.3866783523225241,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Maida Vale,5526.0,4060,2877,5172.0,3759,2808,3.448597,2014,3468.5,3283.5,0.38693409742120344,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Maida Vale,5468.0,4084,2726,4988.0,3403,2581,3.347805,2013,3405.0,2992.0,0.3795763365572895,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Maida Vale,5224.0,3793,2463,4680.0,3196,2309,3.150688,2012,3128.0,2752.5,0.37254901960784315,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Maida Vale,4961.0,3564,2373,4448.0,2988,2251,2.993997,2011,2968.5,2619.5,0.3726078549043142,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Maida Vale,5114.0,3704,2417,4531.0,3049,2277,3.068287,2010,3060.5,2663.0,0.37241760744379737,51.52999506,-0.185432647,2,2,{'Bakerloo'}
Manor House,13539.0,11134,8587,12569.0,9598,8442,8.688099,2017,9860.5,9020.0,0.41967391666759285,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Manor House,14187.0,11711,8699,13377.0,10228,8388,9.122653,2016,10205.0,9308.0,0.414491152792234,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Manor House,14218.0,12504,9495,13472.0,10238,8937,9.275642,2015,10999.5,9587.5,0.42643494831907536,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Manor House,14313.0,11985,9110,13917.0,10639,9083,9.392025,2014,10547.5,9861.0,0.4195955878573558,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Manor House,14635.0,11867,8970,13385.0,9974,8560,9.259062,2013,10418.5,9267.0,0.41264634056869753,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Manor House,14611.0,11886,8507,13459.0,10167,8200,9.234179,2012,10196.5,9183.5,0.4084299262381454,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Manor House,14602.0,11643,8681,13471.0,9916,8107,9.214029,2011,10162.0,9011.5,0.40581842041209404,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Manor House,14185.0,11064,8092,12870.0,9241,7713,8.83327,2010,9578.0,8477.0,0.4002438483706495,51.57074714,-0.09568497599999999,"2,3",3,{'Piccadilly'}
Mansion House,11584.0,2766,2046,11730.0,2602,1818,6.405554,2017,2406.0,2210.0,0.1652703186537773,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Mansion House,11296.0,2948,2168,11059.0,2088,1540,6.136459,2016,2558.0,1814.0,0.16357990047517493,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Mansion House,11018.0,2881,2004,9251.0,1800,1212,5.561213,2015,2442.5,1506.0,0.16304325384535975,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Mansion House,10976.0,3186,2877,11223.0,2399,2019,6.195631,2014,3031.5,2209.0,0.19098380072523188,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Mansion House,10471.0,2915,2099,10351.0,2420,1701,5.769586,2013,2507.0,2060.5,0.17989720159908623,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Mansion House,10143.0,3609,2026,10017.0,2640,1705,5.645557,2012,2817.5,2172.5,0.19840954274353878,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Mansion House,13164.0,4243,2862,13204.0,3840,2643,7.416215,2011,3552.5,3241.5,0.20487304746396479,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Mansion House,12725.0,4234,3042,12720.0,3829,2761,7.199238,2010,3638.0,3295.0,0.21412687627401322,51.51209175,-0.094197658,1,1,"{'Circle', 'District'}"
Marble Arch,22337.0,19161,13651,19926.0,15796,11629,14.001823,2017,16406.0,13712.5,0.41610770707984773,51.51396549,-0.158571216,1,1,{'Central'}
Marble Arch,21527.0,20307,15300,19912.0,17638,12690,14.108617,2016,17803.5,15164.0,0.44307284981822825,51.51396549,-0.158571216,1,1,{'Central'}
Marble Arch,22499.0,25984,19939,20480.0,21801,15386,15.442682,2015,22961.5,18593.5,0.4915773534909031,51.51396549,-0.158571216,1,1,{'Central'}
Marble Arch,24265.0,24108,17436,22285.0,20123,16953,16.106113,2014,20772.0,18538.0,0.4578383414861402,51.51396549,-0.158571216,1,1,{'Central'}
Marble Arch,25494.0,22807,16786,23263.0,19701,13988,16.361603,2013,19796.5,16844.5,0.4290615705285838,51.51396549,-0.158571216,1,1,{'Central'}
Marble Arch,23819.0,23158,16175,22196.0,20565,13830,15.685686,2012,19666.5,17197.5,0.4447930114986909,51.51396549,-0.158571216,1,1,{'Central'}
Marble Arch,25632.0,25303,18234,23325.0,22376,15794,16.873081,2011,21768.5,19085.0,0.45488556460547486,51.51396549,-0.158571216,1,1,{'Central'}
Marble Arch,26158.0,28536,18837,24517.0,26708,16771,17.794335,2010,23686.5,21739.5,0.4726901905287146,51.51396549,-0.158571216,1,1,{'Central'}
Marylebone,20984.0,14952,11935,21656.0,15163,10853,13.698392,2017,13443.5,13008.0,0.38284738354211445,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Marylebone,20117.0,13736,9991,20840.0,14159,9257,12.948293,2016,11863.5,11708.0,0.3652882059865021,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Marylebone,19933.0,13525,8557,20151.0,13288,8219,12.525312,2015,11041.0,10753.5,0.35221442019441324,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Marylebone,20628.0,13541,9407,21792.0,14270,9526,13.295479,2014,11474.0,11898.0,0.35524075875486383,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Marylebone,21138.0,13341,9411,21882.0,13797,9285,13.3983,2013,11376.0,11541.0,0.3475590336230038,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Marylebone,19369.0,12108,7772,19875.0,12268,7741,12.111551,2012,9940.0,10004.5,0.33696579572045243,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Marylebone,18528.0,11320,6492,18849.0,11315,6519,11.40105,2011,8906.0,8917.0,0.3228804347826087,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Marylebone,18310.0,9900,7535,19050.0,10358,7541,11.39498,2010,8717.5,8949.5,0.32106057026550605,51.52239667,-0.163492564,1,1,"{'Bakerloo', 'Chiltern Railways'}"
Mile End,24959.0,18224,13261,23873.0,16737,13471,15.749656,2017,15742.5,15104.0,0.3871370570480117,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mile End,24922.0,18644,13509,23761.0,16902,13300,15.746922,2016,16076.5,15101.0,0.39039950914406996,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mile End,25573.0,21295,14692,23886.0,18851,14291,16.310716,2015,17993.5,16571.0,0.4113670580254334,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mile End,24501.0,18833,13107,23616.0,17311,13049,15.596293,2014,15970.0,15180.0,0.3929756392950408,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mile End,23906.0,16839,11522,21076.0,14719,11342,14.370438,2013,14180.5,13030.5,0.37692020001939247,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mile End,22916.0,16944,11816,20810.0,14523,11203,14.057083,2012,14380.0,12863.0,0.38387183136298947,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mile End,22712.0,17821,11668,20564.0,15145,11243,14.014809,2011,14744.5,13194.0,0.39231476735777127,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mile End,21780.0,15351,10307,19931.0,13177,9936,13.230676,2010,12829.0,11556.5,0.3689378408841618,51.52531097,-0.032666084,2,2,"{'Central', 'Hammersmith and City'}"
Mill Hill East,2397.0,1202,769,2154.0,1414,877,1.384549,2017,985.5,1145.5,0.318916492068243,51.60831664,-0.209895713,4,4,{'Northern'}
Mill Hill East,2310.0,1210,759,2073.0,1413,863,1.340993,2016,984.5,1138.0,0.32626239335946505,51.60831664,-0.209895713,4,4,{'Northern'}
Mill Hill East,2293.0,1159,717,2047.0,1343,809,1.318158,2015,938.0,1076.0,0.31696569090336796,51.60831664,-0.209895713,4,4,{'Northern'}
Mill Hill East,2216.0,1115,695,2013.0,1334,817,1.286493,2014,905.0,1075.5,0.3189467751026653,51.60831664,-0.209895713,4,4,{'Northern'}
Mill Hill East,1739.0,1007,624,2102.0,1196,715,1.16533,2013,815.5,955.5,0.3155737704918033,51.60831664,-0.209895713,4,4,{'Northern'}
Mill Hill East,1670.0,968,604,1967.0,1120,679,1.104434,2012,786.0,899.5,0.3166744950681071,51.60831664,-0.209895713,4,4,{'Northern'}
Mill Hill East,1642.0,984,600,1930.0,1147,684,1.090284,2011,792.0,915.5,0.32342077848281087,51.60831664,-0.209895713,4,4,{'Northern'}
Mill Hill East,1587.0,915,548,1871.0,1074,620,1.047214,2010,731.5,847.0,0.3134120917303683,51.60831664,-0.209895713,4,4,{'Northern'}
Moor Park,1717.0,639,364,1558.0,619,381,0.937946,2017,501.5,500.0,0.23418683502864493,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moor Park,1669.0,668,367,1513.0,629,351,0.914852,2016,517.5,490.0,0.24048215777539086,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moor Park,1607.0,608,334,1491.0,598,342,0.88639,2015,471.0,470.0,0.23297846001485517,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moor Park,1580.0,600,358,1514.0,592,348,0.88642,2014,479.0,470.0,0.2347266881028939,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moor Park,1472.0,592,295,1407.0,578,301,0.824391,2013,443.5,439.5,0.23471557682084,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moor Park,1449.0,603,293,1394.0,572,293,0.814953,2012,448.0,432.5,0.23647106217268699,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moor Park,1481.0,567,317,1395.0,560,331,0.824464,2011,442.0,445.5,0.23581772286435498,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moor Park,1381.0,511,273,1372.0,500,270,0.781118,2010,392.0,385.0,0.22011331444759208,51.62993067,-0.432913027,"6,7",7,{'Metropolitan'}
Moorgate,46698.0,5823,3961,54744.0,7320,4878,26.869763,2017,4892.0,6099.0,0.09775599690482331,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Moorgate,48408.0,6427,4236,55430.0,7866,5115,27.565959,2016,5331.5,6490.5,0.10221338405671797,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Moorgate,46906.0,6260,4236,51048.0,7736,5128,26.06263,2015,5248.0,6432.0,0.10653629348559754,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Moorgate,45647.0,6366,4191,51569.0,7967,5202,25.895151,2014,5278.5,6584.5,0.1087560392009461,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Moorgate,39795.08,6029,3912,39906.40319999999,7488,4798,21.3812492496,2013,4970.5,6143.0,0.1223751809271931,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Moorgate,37803.0,6585,3877,39028.0,6907,3828,20.594422,2012,5231.0,5367.5,0.1212233856993349,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Moorgate,39161.0,5869,3617,40454.0,6338,4009,21.227293,2011,4743.0,5173.5,0.11075990014687569,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Moorgate,38115.0,5593,3474,40997.0,5871,3769,21.038801,2010,4533.5,4820.0,0.10573048250447915,51.51843714,-0.08901768800000001,1,1,"{'Circle', 'Metropolitan', 'Great Northern', 'Northern', 'Hammersmith and City'}"
Morden,17036.0,11546,8648,15608.0,10490,8367,10.408689,2017,10097.0,9428.5,0.3742704070385953,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Morden,16388.0,11368,7863,15308.0,10335,7536,10.056185,2016,9615.5,8935.5,0.3691961709156766,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Morden,15288.0,10346,7166,14046.0,9319,6927,9.275569,2015,8756.0,8123.0,0.365243546188302,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Morden,14081.0,9407,6425,13267.0,8836,6282,8.617393,2014,7916.0,7559.0,0.3613712257431754,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Morden,12729.0,8061,5777,11855.0,7347,5670,7.696341,2013,6919.0,6508.5,0.35324835904923507,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Morden,12134.0,7653,5039,11309.0,7019,4840,7.276884,2012,6346.0,5929.5,0.34367344653330906,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Morden,11917.0,7702,5264,11065.0,7068,5119,7.195083,2011,6483.0,6093.5,0.3536847729797376,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Morden,11185.0,6995,4743,10563.0,6550,4573,6.756228,2010,5869.0,5561.5,0.34451527344515276,51.40218596,-0.19485198199999998,4,4,{'Northern'}
Mornington Crescent,7868.0,4752,11598,7293.0,3435,2327,5.083032,2017,8175.0,2881.0,0.4217111034824732,51.53436222,-0.13874435,2,2,{'Northern'}
Mornington Crescent,7736.0,5535,13068,6736.0,3605,2235,5.039573,2016,9301.5,2920.0,0.4578455429224343,51.53436222,-0.13874435,2,2,{'Northern'}
Mornington Crescent,6948.0,4709,12108,6023.0,3309,2002,4.531089,2015,8408.5,2655.5,0.46032868733097565,51.53436222,-0.13874435,2,2,{'Northern'}
Mornington Crescent,7038.0,4929,13317,6419.0,3383,2263,4.756065,2014,9123.0,2823.0,0.4702594181789552,51.53436222,-0.13874435,2,2,{'Northern'}
Mornington Crescent,7324.0,4294,11830,6329.0,2999,2040,4.651775,2013,8062.0,2519.5,0.4366295982999443,51.53436222,-0.13874435,2,2,{'Northern'}
Mornington Crescent,7122.0,3901,11047,6362.0,3257,1949,4.550432,2012,7474.0,2603.0,0.42769831501209626,51.53436222,-0.13874435,2,2,{'Northern'}
Mornington Crescent,6714.0,3897,10568,5889.0,3222,2032,4.302147,2011,7232.5,2627.0,0.4389315525876461,51.53436222,-0.13874435,2,2,{'Northern'}
Mornington Crescent,7305.0,4249,10742,6628.0,3310,2016,4.670839,2010,7495.5,2663.0,0.42166324222236057,51.53436222,-0.13874435,2,2,{'Northern'}
Neasden,6327.0,4364,3153,5707.0,4027,2998,3.843843,2017,3758.5,3512.5,0.3766381766381766,51.55462772,-0.250115045,3,3,{'Jubilee'}
Neasden,6243.0,4180,2878,5593.0,3874,2819,3.749439,2016,3529.0,3346.5,0.3674478262031371,51.55462772,-0.250115045,3,3,{'Jubilee'}
Neasden,6097.0,4070,2866,5513.0,3718,2730,3.67247,2015,3468.0,3224.0,0.3656430991148508,51.55462772,-0.250115045,3,3,{'Jubilee'}
Neasden,5641.0,3834,2594,5127.0,3591,2550,3.4139,2014,3214.0,3070.5,0.36853833748717196,51.55462772,-0.250115045,3,3,{'Jubilee'}
Neasden,5199.0,3308,2410,4675.0,3101,2269,3.107451,2013,2859.0,2685.0,0.35957971202490596,51.55462772,-0.250115045,3,3,{'Jubilee'}
Neasden,4975.0,2923,2094,4427.0,2680,2045,2.914263,2012,2508.5,2362.5,0.3412737336229244,51.55462772,-0.250115045,3,3,{'Jubilee'}
Neasden,4645.0,2612,1812,4159.0,2466,1747,2.701449,2011,2212.0,2106.5,0.3290912554772338,51.55462772,-0.250115045,3,3,{'Jubilee'}
Neasden,4574.0,2320,1564,4236.0,2317,1630,2.6585,2010,1942.0,1973.5,0.3076892852933087,51.55462772,-0.250115045,3,3,{'Jubilee'}
Newbury Park,9329.0,6362,4269,8148.0,5762,3775,5.526725,2017,5315.5,4768.5,0.3658793222306883,51.57563836,0.09030315800000001,4,4,{'Central'}
Newbury Park,8721.0,7329,4614,7799.0,6155,4688,5.429546,2016,5971.5,5421.5,0.40816107190198114,51.57563836,0.09030315800000001,4,4,{'Central'}
Newbury Park,7910.0,4933,3565,5898.0,3835,2848,4.327727,2015,4249.0,3341.5,0.3547211253125219,51.57563836,0.09030315800000001,4,4,{'Central'}
Newbury Park,8321.0,5214,3637,6375.0,4303,3245,4.61901,2014,4425.5,3774.0,0.3581271428883405,51.57563836,0.09030315800000001,4,4,{'Central'}
Newbury Park,7961.0,4618,3329,6263.0,3777,2784,4.395879,2013,3973.5,3280.5,0.3377409442219946,51.57563836,0.09030315800000001,4,4,{'Central'}
